bgg_id,primary_name,all_names,year,description,min_players,max_players,playing_time,min_play_time,max_play_time,min_age,categories,mechanics,families,designers,artists,publishers,bgg_rank,average_rating,bayes_average,users_rated,weight,owned
148228,Splendor,Splendor; Розкіш; Роскошь; ספלנדור; جواهري; เกมค้าเพชร; 宝石の煌き; 璀璨宝石; 璀璨寶石; 스플렌더,2014,"Splendor is a game of chip-collecting and card development. Players are merchants of the Renaissance trying to buy gem mines, means of transportation, shops&mdash;all in order to acquire the most prestige points. If you're wealthy enough, you might even receive a visit from a noble at some point, which of course will further increase your prestige.&#10;&#10;On your turn, you may (1) collect chips (gems), or (2) buy and build a card, or (3) reserve one card. If you collect chips, you take either ...",2,4,30,30,30,10,Card Game; Economic; Renaissance,Contracts; Open Drafting; Race; Set Collection,Category: Dized Tutorial; Digital Implementations: Board Game Arena; Digital Implementations: Google Play; Digital Implementations: Steam; Game: Splendor; Mechanism: Tableau Building; Misc: Dice Tower Hall of Fame; Misc: Watch It Played How To Videos; Theme: Jewelry; Theme: Jewels,Marc André,Pascal Quidault; Paul Vérité,Space Cowboys; Asterion Press; Belleville (Бельвіль); Board Game VN; Boardgame Space; Brain Games; Broadway Toys LTD; CoolPlay; Enigma (Bergsala Enigma); Filosofia Éditions; Galápagos Jogos; Gém Klub Kft.; GoKids 玩樂小子; HaKubia; Hobby Japan; JD Éditions; Kaissa Chess & Games; Korea Boardgames; Lautapelit.fi; Lex Games; Lifestyle Boardgames Ltd; Maldón; Morapiaf; NeoTroy Games; Rebel Sp. z o.o.; Siam Board Games; Z-Man Games,235,7.41807,7.29284,86025,1.777,129985
14996,Ticket to Ride: Europe,"Ticket to Ride: Europe; ¡Aventureros al Tren! Europa; Les Aventuriers du Rail: Europe; Jízdenky, prosím! Evropa; Menolippu Eurooppa; Ticket to Ride אירופה; Ticket to Ride: Europa; Ticket to Ride: Európa; Ticket to Ride: Evrópa; Ticket to Ride: Evropa; Ticket to Ride: Ευρώπη; Ticket to Ride: Европа; Ticket to Ride: Європа; Wsiąść do Pociągu: Europa; Zug um Zug: Europa; سكة سفر: أوروبا; チケット・トゥ・ライド・ヨーロッパ; 鐵道任務-歐洲篇; 铁路环游：欧洲篇; 티켓 투 라이드: 유럽",2005,"Ticket to Ride: Europe takes you on a new train adventure across Europe. From Edinburgh to Constantinople and from Lisbon to Moscow, you'll visit great cities of turn-of-the-century Europe. Like the original Ticket to Ride, the game remains elegantly simple, can be learned in 5 minutes, and appeals to both families and experienced gamers. Ticket to Ride: Europe is a complete, new game and does not require the original version.&#10;&#10;More than just a new map, Ticket to Ride: Europe features br...",2,5,60,30,60,8,Trains,Connections; Contracts; End Game Bonuses; Hand Management; Network and Route Building; Open Drafting; Push Your Luck; Set Collection,Components: Map (Continental / National scale); Continents: Europe; Country: Belgium; Country: France; Country: Germany; Country: Netherlands; Country: Russia; Country: Spain; Country: United Kingdom; Digital Implementations: Board Game Arena; Game: Ticket to Ride (Official),Alan R. Moon,Cyrille Daujean; Julien Delval,Days of Wonder; ADC Blackfire Entertainment; Asterion Press; Boardgame Space; Compaya.hu: Gamer Café Kft.; Edge Entertainment; Enigma (Bergsala Enigma); Galápagos Jogos; Gém Klub Kft.; GoKids 玩樂小子; HaKubia; Happy Baobab; Hobby Japan; Hobby World; KADABRA; Kaissa Chess & Games; KDS Distribuzione; Korea Boardgames; Lautapelit.fi; Lord of Boards; Nordic Games GmbH; Ponva d.o.o.; Rebel Sp. z o.o.; Runadrake; Smart Ltd,172,7.52719,7.40088,81680,1.9173,129459
150,PitchCar,PitchCar; Avus; Carabande; Carabande Audi-Edition; Rennspiel-Action,1995,"This game entry refers to two nearly identical games that are not compatible with one another. Ages 6 and up.&#10;&#10;PitchCar and Carabande are dexterity games where large, wooden, puzzle-like pieces are used to construct a race track that looks very similar to a slot car track when finished.  But instead of electricity, players use finger-flicks to send small pucks around the track, a la Carrom.&#10;&#10;Contents:&#10;&#10;     Eight car discs&#10;     One black &quot;spacer&quot; disc&#10;  ...",2,8,30,30,30,6,Action / Dexterity; Children's Game; Party Game; Racing; Sports,Flicking; Modular Board; Race,Game: PitchCar; Mechanism: Finger Flicking Games; Promotional: Board Games; Sports: Auto Racing,Jean du Poël,Jean du Poël,Ferti; Goldsieber Spiele; Historien Spiele Galerie (Historien Spielegalerie); Lautapelit.fi; Vision,519,7.26939,6.97028,11400,1.1237,12461
15020,Draw Out,Draw Out; Alias Piešk; Joonista ja Arva; Piirrä & Arvaa; Piirrä ja Arvaa; Rita & gissa; Rita och gissa; Tegn & Gjett; Нарисуй и угадай,2000,"Very similar to Pictionary. From the publisher's web site:&#10;&#10;&quot;1800 word clues, from different categories, provide the challenge!&#10;The sand timer adds pressure when the die is thrown to move the marker, indicating the category color.&#10;Take turns to draw the clue while the other players try to guess what&rsquo;s being drawn.&quot;&#10;&#10;Contents:&#10;1 Game Board&#10;&#10;     300 Clue Cards&#10;     1 Sand Timer&#10;     1 Die&#10;     6 colored Markers&#10;     4 Drawing Pad...",3,6,30,30,30,10,Deduction; Party Game; Trivia,Dice Rolling; Line Drawing; Roll / Spin and Move,Game: Alias,Jussi Wallenius,,Tactic,27301,5.20764,5.47727,144,1.1333,252
150376,Dead of Winter: A Crossroads Game,Dead of Winter: A Crossroads Game; Dead of Winter: A la croisée des chemins; Dead of Winter: Edizione Italiana; Dead of Winter: Um Jogo de Encruzilhadas; Dead of Winter: Un Juego de Encrucijadas; Holtak tele: Válaszúton; Martwa Zima: Gra rozdroży; Winter der Toten: Ein Spiel mit dem Schicksal; Zima Mrtvých: Cesty Osudu; Зима Мерців: Гра перехресть; Мёртвый Сезон: Перекрёстки; เหมันต์มรณะ; デッド・オブ・ウィンター; 死亡寒冬; 데드 오브 윈터: 크로스로드 게임,2014,"&quot;Crossroads&quot; is a game series from Plaid Hat Games that tests a group of survivors' ability to work together and stay alive while facing crises and challenges from both outside and inside. Dead of Winter: A Crossroads Game, the first title in this series, puts 2-5 players in a small, weakened colony of survivors in a world in which most of humanity is either dead or diseased, flesh-craving monsters. Each player leads a faction of survivors, with dozens of different characters in the ga...",2,5,120,60,120,13,Bluffing; Deduction; Horror; Science Fiction; Zombies,Action Points; Area Movement; Dice Rolling; Hand Management; Narrative Choice / Paragraph; Push Your Luck; Scenario / Mission / Campaign Game; Semi-Cooperative Game; Storytelling; Trading; Traitor Game; Turn Order: Progressive; Variable Player Powers; Voting,Components: Dynamic Event Boards; Components: Standees; Creatures: Zombies; Digital Implementations: VASSAL; Misc: Made by Panda; Misc: Watch It Played How To Videos; Series: Crossroads (Plaid Hat Games); Setting: Dead of Winter; Theme: Post-Apocalyptic; Theme: Survival,Jonathan Gilmour-Long; Isaac Vega,David Richards; Fernanda Suárez; Peter Wocken,Plaid Hat Games; Arclight Games; Cube Factory of Ideas; Edge Entertainment; Fantasy Flight Games; Filosofia Éditions; Galápagos Jogos; Game Harbor; Gém Klub Kft.; Gemenot; Heidelberger Spieleverlag; Korea Boardgames; Meanbook Games; MINDOK; Raven Distribution; Rozum; Siam Board Games,239,7.44912,7.28406,47931,3.0134,67762
151016,Provincia Romana,Provincia Romana,2014,"Provincia Romana is a game of strategy and urban development for 2-6 players.&#10;&#10;As the leader of a Roman city in Gaul, you are responsible for its growth. You must manage your city's economy and resources, starting from its very first building. You must also see to your city's defenses, preparing for Gallic raids and forging dubious agreements with the powerful Roman Senate. You must always keep in mind the morale of your people and the wear and tear on your military defenses. If you do n...",2,6,90,90,90,13,Ancient; Card Game,Hand Management; Open Drafting,Ancient: Rome,Pierluigi Frumusa,Giorgio De Michele; Kurt Miller,Stratelibri; Edition Erlkönig; Gen-X Games; Giochi Uniti; Passport Game Studios,14217,6.01374,5.53852,208,2.4706,742
151505,Symmetry,Symmetry,2013,"Symmetry is an abstract 2-player game. Players need to create symmetrical patterns on the board to gain territory, while simultaneously preventing the opponent from creating symmetrical patterns on the board.&#10;&#10;Symmetry can be played using a Reversi set (board+stones).&#10;&#10;The excact rules of Symmetry are as follows:&#10;-Black and White take turns putting stones on an NxN board (White starts).&#10;-When a stone placing causes a square on the board to be fully covered with stones, th...",2,2,5,5,5,0,Abstract Strategy,Pattern Building,Players: Two-Player Only Games,Thomas de Haan,,(Web published); barefoot-coders.com,,6.5,0,2,0,2
15151,Skandale!,Skandale!; Gros Titres!; Skandaali!; Skandal,2002,"From the back of the box:&#10;&#10;The game of scandalous news.&#10;&#10;This crazy, fun game about the tabloid press twisted world, is about creating the most insane headlines for todays newspaper. Headlines are based upon celebrities, words, objects and animals in different categories: law and order, disasters, art and culture, sports horoscopes and scandals. The best headline wins and everyone get the opportunity to play editor and journalist.&#10;&#10;Keep an eye on the deadline and remember...",3,8,45,45,45,12,Humor; Party Game,Storytelling; Voting,,(Uncredited),Jussi Wallenius,Tactic,,3.66,0,25,1.5,51
152247,Quizmysteriet,Quizmysteriet; Visailuetsivät,2013,"In Quizmysteriet your whole family gets to use both cunning and general knowledge to figure out a mysterious theft that a famous person has committed. Is it Little Red Riding Hood that has stolen an egg-roll and is hiding in New York? Or is it Christopher Columbus that has taken a hammer-head shark and is now hiding out in the Sahara desert?&#10;The player that first unravels the mystery will be crowned the city's new master-detective!&#10;&#10;The players will move about the city, looking for c...",2,10,30,30,30,9,Deduction; Murder / Mystery; Trivia,Dice Rolling; Roll / Spin and Move,,Jesper Bülow,,Bezzerwizzer ApS (Bezzerwizzer Studio),23952,5.52353,5.50055,51,1,115
153002,Koboldbande,Koboldbande; Koboldbanda: Ceata de spiriduși – Dračí poklad; Peikkopolku; Rock & Troll; Smoczy skarb; Le Trésor des Lutins; Troll Trail,2014,"It's a race for the treasure in Koboldbande, with the player kobolds working together to create a path to the treasure before the dragon can get its talons into the chest first.&#10;&#10;Before the game begins, players seed the 6x8 game board with four keys and a candy tile by rolling two dice &mdash; one color, and another symbol &mdash; and placing the tiles on the appropriate locations on the game board. Shuffle the 27 path tiles and 10 dragon tiles together.&#10;&#10;On a turn, a player draw...",2,4,20,20,20,4,Children's Game; Fantasy; Maze,Cooperative Game; Network and Route Building; Tile Placement,Creatures: Dragons; Creatures: Goblins,Gina Manola,Doris Matthäus,AMIGO; G3; Gigamic; Lautapelit.fi; Piatnik,11555,6.38085,5.56064,164,1,365
153071,Hoppsan,Hoppsan,2013,"Each player gets a deck of picture cards. The cards are laid picture down a few meters/feet away from the game board. Then one of the players spins the spinner. The spinner shows the cards the players need to find, and the way the players have to move to their cards. Then the players turn their cards up one by one, and the first one to find the card, shouts &quot;Found it!&quot; This card is placed on the game board, and the next player spins the spinner. The first person who finds enough cards,...",2,4,25,25,25,4,Action / Dexterity; Children's Game,,,Haley Bernfeld,,Peliko Oy,,4,0,3,0,1
155426,Castles of Mad King Ludwig,Castles of Mad King Ludwig; Castillos del Rey loco Ludwig; Castles of Mad King Ludwig: Les extravagants châteaux de Bavière; Die Schlösser des König Ludwig; Zamki szalonego króla Ludwika; Zámky šíleného krále Ludvíka; Замки безумного короля Людвига; ノイシュヴァンシュタイン城; 瘋王城堡; 루트비히의 성,2014,"In the tile-laying game Castles of Mad King Ludwig, players are tasked with building an amazing, extravagant castle for King Ludwig II of Bavaria...one room at a time. You see, the King loves castles, having built Neuschwanstein (the castle that inspired the Disney theme park castles) and others, but now he's commissioned you to build the biggest, best castle ever &mdash; subject, of course, to his ever-changing whims. Each player acts as a building contractor who is adding rooms to the castle h...",1,4,90,90,90,13,Post-Napoleonic; Puzzle,"End Game Bonuses; Hidden Victory Points; I Cut, You Choose; Increase Value of Unchosen Resources; Pattern Building; Set Collection; Tile Placement; Turn Order: Progressive",Components: Game Trayz Inside; Components: Polyominoes; Country: Germany; Crowdfunding: Wspieram; Digital Implementations: Board Game Arena; Digital Implementations: Tabletopia; Game: Castles of Mad King Ludwig; Misc: Made by Panda; Misc: Mensa Select; Misc: Watch It Played How To Videos; Occupation: Architect; Players: Games with Solitaire Rules; Theme: Construction,Ted Alspach,Keith Curtis; Agnieszka Dabrowiecka; Ollin Timm,"Bézier Games; Arclight Games; Competo / Marektoy; CrowD Games; Gemenot; Korea Boardgames; Lautapelit.fi; Lucky Duck Games; Maldito Games; MINDOK; MYBG Co., Ltd.; Planszoweczka.pl; Rawstone; Viravi Edicions",218,7.50813,7.32015,26850,2.6473,34789
156009,Port Royal,Port Royal; Port Rojal; Πορτ Ρουαγιάλ; Порт Роял; Порт-Ройал; ポートロイヤル; 皇家港; 포트 로얄,2014,"The merchant players in Port Royal, which won the Austrian Game Designers Competition under the title H&auml;ndler der Karibik, are trying to earn as much as they can out of the Caribbean Sea, but if they set their goals too high, they might take home nothing for the day.&#10;&#10;The 120-card deck depicts a coin on the back of each card &mdash; with players earning and paying coins throughout the game &mdash; and different items on the card fronts. On a turn, a player can first draw as many car...",2,5,50,20,50,8,Card Game; Economic; Nautical; Pirates,Contracts; Events; Income; Move Through Deck; Open Drafting; Ownership; Push Your Luck; Race; Set Collection; Tags,Components: Multi-Use Cards; Country: Jamaica; Digital Implementations: TableTop Simulator Mod (TTS); Digital Implementations: Tabletopia; Digital Implementations: Yucata; Game: Port Royal; Mechanism: Tableau Building; Players: Games with expansions that add solo play; Region: Caribbean Sea; Theme: Colonial; Theme: Pirates; Theme: Tropical,Alexander Pfister,Klemens Franz; Atanas Lozanski,"Pegasus Spiele; 999 Games; Bard Centrum Gier; Brain Games; cutia.ro; Ediciones MasQueOca; Fantasmagoria; Hobby Japan; Hobby World; HomoLudicus; Kaissa Chess & Games; Lautapelit.fi; Matagot; MINDOK; PaperGames (III); Piatnik; Popcorn Games; Pridemage Games; Steve Jackson Games; SuperHeated Neurons; Swan Panasia Co., Ltd.",603,7.11012,6.90029,18512,1.6229,27529
